"tweet_id","emotion_relevance","emotion_category"
"478906188592000000","YES","surprise"
"542428000000000000","YES","anticipation"
"473416000000000000","YES","anger"
"484024384509000000","YES","fear"
"528808876724846000","NO","sadness"
"523940000000000000","YES","anticipation"
"772215867585000000","YES","anger"
"480772582556180000","YES","trust"
"523809000000000000","YES","anticipation"
"473562305565708000","YES","disgust"
"772454802735000000","YES","anger"
"523803872486125000","YES","trust"
"519072047457394000","YES","disgust"
"510189627266000000","NO","fear"
"520665211884163000","YES","trust"
"484309186139000000","YES","fear"
"477091925623721000","NO","happiness"
"476475375489282000","YES","disgust"
"507242436633000000","YES","fear"
"484651068069000000","YES","surprise"
"493086434166000000","NO","surprise"
"476819467821793000","YES","disgust"
"482286365611425000","YES","happiness"
"486432699335000000","YES","surprise"
"479346787614867000","YES","trust"
"769995773619000000","YES","anger"
"473912995500658000","YES","disgust"
"488540290958000000","YES","fear"
"541443000000000000","YES","anticipation"
"480544429213000000","YES","fear"
"519085540541358000","NO","disgust"
"486432695128000000","YES","surprise"
"528479179248267000","YES","disgust"
"772119883157000000","YES","anger"
"556097949688549000","YES","trust"
"561512661934821000","YES","happiness"
"771442974694000000","YES","anger"
"527153061957885000","YES","disgust"
"527177028211000000","YES","fear"
"771196144899000000","NO","anger"
"486985357624000000","YES","fear"
"546109281813397000","YES","disgust"
"772420134997000000","YES","anger"
"772150911829000000","YES","anger"
"497240418317000000","NO","surprise"
"477260767306000000","NO","surprise"
"474424797070233000","YES","disgust"
"561225159156051000","YES","happiness"
"771772221304000000","YES","anger"
"475867448894164000","YES","happiness"
"769935348839000000","YES","anger"
"473662088037000000","YES","anticipation"
"562809574261284000","YES","trust"
"524426672087384000","YES","trust"
"519081052627681000","YES","disgust"
"771386454589000000","YES","anger"
"770015457424000000","YES","anger"
"486650262086000000","YES","surprise"
"515562388062339000","YES","trust"
"499802437603958000","YES","sadness"
"540273000000000000","YES","anticipation"
"473391651889491000","YES","sadness"
"493094076184000000","YES","surprise"
"563063237391171000","YES","disgust"
"485149552690000000","YES","fear"
"547807471624925000","NO","disgust"
"519232420847943000","YES","disgust"
"516445540717000000","YES","fear"
"479397970735931000","YES","trust"
"523545947943000000","YES","fear"
"475647474426589000","YES","disgust"
"476845766095286000","YES","disgust"
"493332409099000000","YES","surprise"
"471930968736000000","YES","fear"
"482948268700000000","YES","fear"
"543608000000000000","YES","anticipation"
"771328014861000000","YES","anger"
"476793089827151000","YES","trust"
"473859614585000000","YES","fear"
"482507266982000000","YES","surprise"
"476497227830276000","YES","disgust"
"548016343757234000","YES","disgust"
"486420049318916000","YES","happiness"
"484748807901000000","YES","fear"
"510193934794895000","NO","disgust"
"552484804232000000","YES","anticipation"
"529928965612249000","NO","disgust"
"772802592380000000","YES","anger"
"551360269402664000","YES","happiness"
"496566049710000000","YES","anticipation"
"517043178730000000","YES","anticipation"
"483000391312000000","YES","surprise"
"772935983793000000","YES","anger"
"530464007816503000","YES","sadness"
"493392031160000000","YES","fear"
"473670669603860000","YES","disgust"
"476020679398000000","YES","fear"
"771205040258000000","YES","anger"
"771750179146000000","NO","anger"
"495863461851566000","YES","trust"
"504432143900999000","YES","trust"
"477536450524000000","YES","anticipation"
"505828918457139000","YES","trust"
"494346847688000000","YES","fear"
"513757662954000000","YES","fear"
"502978000000000000","YES","anger"
"540265282535948000","YES","happiness"
"507849650234000000","YES","anticipation"
"510734618337636000","YES","happiness"
"486388101309000000","YES","surprise"
"528183937995000000","YES","fear"
"506697529447000000","YES","fear"
"482212604573000000","YES","fear"
"477675592386000000","YES","fear"
"480401936111000000","YES","surprise"
"475025270395506000","YES","trust"
"772880658310000000","YES","anger"
"513408969486778000","YES","disgust"
"525660011398447000","YES","trust"
"477174108820492000","YES","sadness"
"560193700115000000","YES","anticipation"
"484179787670638000","YES","happiness"
"472860795601000000","NO","anticipation"
"517685683168000000","YES","fear"
"557312804651139000","YES","happiness"
"514022755549724000","YES","trust"
"531869812691976000","YES","trust"
"511630000000000000","YES","anger"
"531524000000000000","YES","anticipation"
"505812858441977000","YES","sadness"
"538806906265935000","YES","happiness"
"528315000000000000","YES","anticipation"
"482045851607000000","NO","surprise"
"772484076066000000","NO","anger"
"475533125091856000","YES","happiness"
"484444179805011000","YES","trust"
"515582503948525000","YES","disgust"
"500417200935542000","YES","sadness"
"548213861917000000","YES","anticipation"
"513754009732000000","YES","fear"
"477582634030000000","NO","surprise"
"528301697307643000","YES","trust"
"505027915440865000","YES","sadness"
"473962429584379000","YES","disgust"
"477640792232562000","YES","trust"
"479606570238492000","YES","happiness"
"514324892238376000","YES","happiness"
"497951520588000000","YES","anticipation"
"771077865060000000","YES","anger"
"481947713283000000","YES","surprise"
"482010904663000000","NO","surprise"
"501038046016000000","YES","anticipation"
"519069308551307000","YES","disgust"
"493531990864000000","YES","fear"
"482010724337000000","YES","surprise"
"500740527231221000","YES","trust"
"769857416012000000","YES","anger"
"530849023956369000","YES","happiness"
"538081836942000000","YES","anticipation"
"473011786380103000","YES","happiness"
"512177375023000000","YES","fear"
"505840574407000000","YES","fear"
"485643968860798000","YES","sadness"
"509440528757182000","YES","trust"
"499360634786422000","YES","trust"
"519131602354323000","YES","disgust"
"508264185893908000","YES","happiness"
"493115815244226000","YES","happiness"
"772931633868000000","YES","anger"
"514459458101972000","YES","trust"
"493391519450000000","NO","fear"
"482841288770000000","YES","surprise"
"769695842899000000","YES","anger"
"517718021247229000","YES","happiness"
"770613915257000000","NO","anger"
"506781356823543000","NO","disgust"
"516205009999000000","YES","anticipation"
"525466167423406000","YES","sadness"
"476881480611004000","YES","sadness"
"522840776389046000","YES","trust"
"539872418886848000","YES","sadness"
"521445851567000000","YES","fear"
"479334670284000000","YES","fear"
"546840894264332000","YES","disgust"
"527769000000000000","YES","anticipation"
"531956420854681000","YES","trust"
"546930000000000000","YES","anticipation"
"529570889466007000","NO","trust"
"516799888123000000","YES","fear"
"496938315183308000","YES","trust"
"519210199429550000","YES","disgust"
"770708673862000000","YES","anger"
"478935619993755000","YES","happiness"
"471747195335487000","YES","happiness"
"512245972882042000","YES","trust"
"476009329590403000","YES","disgust"
"482014834750000000","NO","surprise"
"522149215351000000","YES","fear"
"546841317884846000","NO","disgust"
"772670291340000000","YES","anger"
"471875637486000000","YES","fear"
"548218000000000000","YES","anger"
"769954179465000000","YES","anger"
"561512661934821000","YES","happiness"
"515864000000000000","YES","anger"
"543182613913956000","YES","sadness"
"482015879128000000","YES","surprise"
"510660886688575000","YES","happiness"
"484524651730000000","YES","surprise"
"540557000000000000","YES","anticipation"
"482005326255000000","YES","surprise"
"536482536243748000","YES","sadness"
"530791524204699000","YES","sadness"
"518937787798921000","NO","disgust"
"499009269556000000","YES","anticipation"
"476430425138000000","YES","surprise"
"477388320280817000","YES","happiness"
"496559070393000000","YES","surprise"
"477856866002000000","YES","fear"
"526070868611325000","YES","happiness"
"529392560276385000","YES","trust"
"509639745626853000","YES","sadness"
"477438891017000000","YES","fear"
"479013243994656000","NO","sadness"
"521264000000000000","YES","anticipation"
"771005787980000000","YES","anger"
"521841735140651000","YES","happiness"
"501971786146148000","YES","trust"
"557498230657650000","YES","happiness"
"475184934945000000","YES","surprise"
"518992947065266000","NO","disgust"
"560098000000000000","YES","anger"
"493477590741438000","YES","sadness"
"477822472717000000","YES","fear"
"494851351127000000","YES","fear"
"476879295353081000","YES","sadness"
"528217000000000000","YES","anticipation"
"515630994331000000","YES","fear"
"477374260974202000","YES","happiness"
"522502551904587000","NO","sadness"
"513414799594516000","YES","sadness"
"498259604829000000","YES","fear"
"481655127029000000","YES","fear"
"515344720500000000","YES","fear"
"473493607035322000","YES","happiness"
"515590041112805000","YES","happiness"
"538786123494000000","YES","anticipation"
"551737966473658000","YES","happiness"
"484652238275000000","YES","surprise"
"479946115912335000","YES","trust"
"528555000000000000","YES","anticipation"
"475376375595937000","YES","disgust"
"508082446681000000","YES","surprise"
"558711089161318000","YES","sadness"
"477722807649000000","YES","fear"
"558173584892252000","YES","happiness"
"525966000000000000","YES","anticipation"
"769643475994000000","YES","anger"
"557704000000000000","YES","anger"
"558711613436751000","NO","sadness"
"516627007300317000","YES","trust"
"475292732756205000","YES","disgust"
"484569144894000000","YES","surprise"
"474607186362892000","YES","disgust"
"771161700574000000","YES","anger"
"524274737628000000","YES","fear"
"475733600257000000","YES","anticipation"
"484491906802384000","YES","happiness"
"551463164060385000","YES","happiness"
"521395679286000000","YES","fear"
"533446489289158000","YES","disgust"
"514616933246000000","YES","anticipation"
"547320819102138000","YES","happiness"
"540172332589797000","YES","happiness"
"771278520186000000","NO","anger"
"526473807012000000","YES","fear"
"483961822258000000","YES","surprise"
"477849127502368000","YES","trust"
"475431476159000000","YES","fear"
"479808802788000000","YES","anticipation"
"471978695721103000","YES","disgust"
"553333546815721000","YES","happiness"
"528703641616515000","YES","happiness"
"476518488740077000","YES","sadness"
"495040572957000000","YES","surprise"
"496600006787620000","YES","happiness"
"561019000000000000","YES","anger"
"523697081287000000","YES","fear"
"484535535936000000","YES","surprise"
"486614648234000000","YES","surprise"
"491474173056000000","YES","surprise"
"513542713254612000","YES","trust"
"482562195600000000","YES","fear"
"519263672599068000","YES","disgust"
"771023496168000000","YES","anger"
"511713921238000000","YES","fear"
"477466808300000000","YES","anticipation"
"770397024022000000","YES","anger"
"479040095933046000","YES","trust"
